item,itemLabel,startDate,endDate
Q335951,The Lord Phillips of Worth Matravers,2009-10-01,2012-09-30
Q764939,The Lord Hope of Craighead,2009-10-01,2013-06-26
Q337175,The Lord Saville of Newdigate,2009-10-01,2010-09-30
Q2636819,The Lord Rodger of Earlsferry,2009-10-01,2011-06-26
Q908568,The Baroness Hale of Richmond,2009-10-01,2020-01-31
Q2159125,The Lord Walker of Gestingthorpe,2009-10-01,2013-03-17
Q2287419,The Lord Brown of Eaton-under-Heywood,2009-10-01,2012-04-09
Q1703244,The Lord Mance,2009-10-01,2018-06-06
Q912458,The Lord Kerr of Tonaghmore,2009-10-01,2020-09-30
Q1809152,The Lord Collins of Mapesbury,2009-10-01,2011-05-07
Q573016,The Lord Clarke of Stone-cum-Ebony,2009-10-01,2017-09-30
Q1699865,Lord Dyson,2010-04-13,2012-10-01
Q4503650,Lord Wilson of Culworth,2011-05-26,2020-05-09
Q63483,Lord Sumption,2012-01-11,2018-12-09
Q4503618,The Lord Reed of Allermuir,2012-02-06,
Q4503318,Lord Carnwath of Notting Hill,2012-04-17,2020-03-15
Q335930,The Lord Neuberger of Abbotsbury,2012-10-01,2017-09-04
Q4772755,Lord Hughes of Ombersley,2013-04-09,2018-08-11
Q7359021,Lord Toulson,2013-04-09,2016-09-22
Q7146737,Lord Hodge,2013-10-01,
Q6192752,Lady Black of Derwent,2017-10-02,2021-01-10
Q5236715,Lord Lloyd-Jones,2017-10-02,2022-01-13
Q6828828,Lord Briggs of Westbourne,2017-10-02,
Q6778968,Lady Arden of Heswall,2018-10-01,
Q15072959,Lord Kitchin,2018-10-01,
Q18217951,Lord Sales,2019-01-11,
Q7025496,Lord Hamblen of Kersey,2020-01-13,
Q5541642,Lord Leggatt,2020-04-21,
Q4756485,Lord Burrows,2020-06-02,
Q55605199,Lord Stephens of Creevyloughgare,2020-10-01,
Q16193831,Lady Rose of Colmworth,2021-04-13,
