item,itemLabel,startDate,endDate,psid
Q15072959,David Kitchin,2018-10-01,,Q15072959-B0820D48-DE08-4D21-9B9E-2BCA7D2908F1
Q16193831,Vivien Rose,2021-04-19,,Q16193831-121ee0ea-4db9-ef2b-089a-1f2c1e701093
Q1699865,"John Dyson, Lord Dyson",2010-04-13,2012-10-01,Q1699865-433398DA-EBB1-48D8-BEFF-2314B786DE55
Q1703244,"Jonathan Mance, Baron Mance",2009-10-01,2018-06-06,Q1703244-6D408828-86C0-4B5E-9051-AB7821F09274
Q1809152,"Lawrence Collins, Baron Collins of Mapesbury",2009-10-01,2011-05-07,Q1809152-30D580A5-B618-404C-A227-D0EC56B4B8A4
Q18217951,Philip Sales,2019-01-11,,Q18217951-08631C3D-D240-4CC5-A3C0-DA28152C019B
Q2159125,"Robert Walker, Baron Walker of Gestingthorpe",2009-10-01,2013-03-17,Q2159125-A5C95A36-4388-42DF-B6D4-886EB9A57D8A
Q2287419,"Simon Brown, Baron Brown of Eaton-under-Heywood",2009-10-01,2012-04-09,Q2287419-1AC7DD4A-3E97-45EE-8E30-0B4C51D0E1F4
Q2636819,"Alan Rodger, Baron Rodger of Earlsferry",2009-10-01,2011-06-26,Q2636819-01802A3D-FD6E-49EC-86E3-A2453E3096A4
Q335930,"David Neuberger, Baron Neuberger of Abbotsbury",2012-10-01,2017-09-04,Q335930-43731B41-D09F-4BE3-BEE9-456A3BD119AE
Q335951,"Nicholas Phillips, Baron Phillips of Worth Matravers",2009-10-01,2012-09-30,Q335951-126B1737-0DEB-4CF7-8913-A8517BBC6F23
Q337175,"Mark Saville, Baron Saville of Newdigate",2009-10-01,2010-09-30,Q337175-364128A8-3334-43FA-A65D-165B045B888E
Q4503318,"Robert Carnwath, Lord Carnwath of Notting Hill",2012-04-17,2020-03-15,Q4503318-D9C84B44-42A3-44A8-B1C1-C2692D1E24D9
Q4503618,"Robert John Reed, Lord Reed",2012-02-06,,Q4503618-1ce61c57-4f23-912b-71fe-d2205f14e23d
Q4503650,"Nicholas Wilson, Lord Wilson of Culworth",2011-05-26,2020-05-09,Q4503650-1B52A26E-6B97-4069-BFCF-13CF367ABE9D
Q4756485,Andrew Burrows,2020-06-02,,Q4756485-4C03066A-4599-4AB2-A905-BBC2FF782810
Q4772755,Anthony Hughes,2013-04-09,2018-08-11,Q4772755-B2A58EAF-4F16-481D-A769-90C39FFAA35A
Q5236715,David Lloyd Jones,2017-10-02,2022-01-13,Q5236715-A4FEAE7A-4865-476F-963C-29C95785916B
Q5541642,George Leggatt,2020-04-21,,Q5541642-BF888F1F-8724-49AC-8A81-DA4270761CB6
Q55605199,Ben Stephens,2020-10-01,,Q55605199-1A6FFE51-492B-42EF-9DBE-5481DE056569
Q573016,"Anthony Clarke, Baron Clarke of Stone-cum-Ebony",2009-10-01,2017-09-30,Q573016-47787EC8-F5F4-45EF-AF6B-18735F3C7969
Q6192752,Jill Black,2017-10-02,2021-01-10,Q6192752-3F74933C-C191-4DF0-A077-4D98F4F9CA1D
Q63483,Jonathan Sumption,2012-01-11,2018-12-09,Q63483-70C1147D-5DC5-4ABE-9C6C-EC045AB941FE
Q6778968,Mary Arden,2018-10-01,2022-01-24,Q6778968-06CD1E87-D5F5-43B9-B0A8-D189C5E639CA
Q6828828,Michael Briggs,2017-10-02,,Q6828828-573DC412-8DCE-4D0E-A80B-5C04B610CDF6
Q7025496,Nicholas Hamblen,2020-01-13,,Q7025496-15BAE949-8B8C-4A6C-B0ED-163888D147E8
Q7146737,"Patrick Hodge, Lord Hodge",2013-10-01,,Q7146737-B8A59251-BEB1-436A-A223-AE6143491A55
Q7359021,Roger Toulson,2013-04-09,2016-09-22,Q7359021-2BDC9C28-CCB4-4237-AE5A-3B87A54E83AC
Q764939,"David Hope, Baron Hope of Craighead",2009-10-01,2013-06-26,Q764939-AC9E99EB-59BF-4D38-825C-B8F63CF90870
Q908568,"Brenda Hale, Baroness Hale of Richmond",2009-10-01,2020-01-10,Q908568-FF224F30-F7CE-447B-A9D6-059BAFB04689
Q912458,"Brian Kerr, Baron Kerr of Tonaghmore",2009-10-01,2020-09-30,Q912458-1006019c-4ebf-e816-e43a-31275edf0cf0
